br	cls	clb	clsb	CLs_exp_b_med	CLs_exp_b_p1	CLs_exp_b_p2	CLs_exp_b_m1	CLs_exp_b_m2	CLb_exp_s_med	CLb_exp_s_p1	CLb_exp_s_p2	CLb_exp_s_m1	CLb_exp_s_m2
1.824e-07	0.000167663917677	0.190858	3.2e-05	0.001268	7.50000000001e-05	0.0	0.0107404761905	0.0699636735738	0.999912	0.994936	0.92157	1.0	1.0
1.825e-07	0.000199397609328	0.190574	3.8e-05	0.001376	0.000125	0.0	0.0111333333333	0.0709378357636	0.999928	0.994768	0.918952	1.0	1.0
1.826e-07	0.000157351460221	0.190656	3e-05	0.001172	0.0001125	0.0	0.010980952381	0.0717380404195	0.999904	0.994788	0.91902	1.0	1.0
1.827e-07	0.000188984314302	0.190492	3.6e-05	0.001224	0.00015	0.0	0.0110404761905	0.0713880787925	0.999888	0.994842	0.919084	1.0	1.0
1.828e-07	0.000157094382305	0.190968	3e-05	0.001288	0.000125	0.0	0.0110619047619	0.0711854694295	0.999882	0.995018	0.91981	1.0	1.0
1.829e-07	0.000199722490855	0.190264	3.8e-05	0.001264	0.0001625	0.0	0.0107761904762	0.0694111025838	0.999902	0.995166	0.920568	1.0	1.0
1.83e-07	0.000188813829564	0.190664	3.6e-05	0.00124	0.00015	0.0	0.0106428571429	0.0694049629061	0.999912	0.995178	0.920904	1.0	1.0
1.831e-07	0.000115461320457	0.19054	2.2e-05	0.001176	0.0001	0.0	0.0106428571429	0.0688728575083	0.9999	0.995178	0.921268	1.0	1.0
1.832e-07	0.000137140928127	0.189586	2.6e-05	0.001276	0.000125	0.0	0.010730952381	0.0693251470964	0.99988	0.995036	0.921818	1.0	1.0
1.833e-07	0.00015787313315	0.190026	3e-05	0.001188	0.000125	0.0	0.0107666666667	0.0690140700947	0.999872	0.995026	0.921736	1.0	1.0
1.834e-07	0.000115526802218	0.190432	2.2e-05	0.001236	0.0001	0.0	0.010930952381	0.069044768483	0.999876	0.99502	0.920652	1.0	1.0
1.835e-07	0.000136543147634	0.190416	2.6e-05	0.001256	0.0001	0.0	0.0109547619048	0.0697180864671	0.999892	0.995104	0.920274	1.0	1.0
1.836e-07	0.000168104308724	0.190358	3.2e-05	0.001204	0.0001375	0.0	0.0106880952381	0.0700966999233	0.999906	0.995072	0.920758	1.0	1.0
1.837e-07	0.000136460017215	0.190532	2.6e-05	0.0012	0.000125	0.0	0.0106023809524	0.0688073676132	0.999904	0.99518	0.922548	1.0	1.0
1.838e-07	0.000220980522145	0.190062	4.2e-05	0.0012	0.0001625	0.0	0.0104380952381	0.0689751854694	0.999898	0.995194	0.922998	1.0	1.0
1.839e-07	0.000251849519912	0.19059	4.8e-05	0.0012	0.0001875	0.0	0.0104976190476	0.0694745459197	0.999892	0.995208	0.921962	1.0	1.0
1.84e-07	0.00015756302521	0.1904	3e-05	0.001184	0.000125	0.0	0.010680952381	0.0692924021489	0.99988	0.995022	0.922864	1.0	1.0
1.841e-07	0.000126084855108	0.190348	2.4e-05	0.001088	8.74999999997e-05	0.0	0.0100119047619	0.0688892299821	0.999908	0.99506	0.923984	1.0	1.0
1.842e-07	0.000220996800808	0.190048	4.2e-05	0.001196	0.0001375	0.0	0.0100523809524	0.0686313635201	0.99988	0.99519	0.924998	1.0	1.0
1.843e-07	0.000168559448811	0.189844	3.2e-05	0.00118	0.0001	0.0	0.0102023809524	0.0681074443592	0.999894	0.995212	0.924926	1.0	1.0
1.844e-07	0.000126076906913	0.19036	2.4e-05	0.001044	7.50000000001e-05	0.0	0.0101095238095	0.0675303146585	0.999896	0.995452	0.925172	1.0	1.0
1.845e-07	0.000115427396168	0.190596	2.2e-05	0.001128	7.50000000001e-05	0.0	0.010130952381	0.0672212842159	0.999898	0.995346	0.924422	1.0	1.0
1.846e-07	0.000126228094166	0.190132	2.4e-05	0.001092	7.50000000001e-05	0.0	0.0102047619048	0.0680726528524	0.999896	0.995362	0.923992	1.0	1.0
1.847e-07	7.37735153078e-05	0.18977	1.4e-05	0.001092	5e-05	0.0	0.0101428571429	0.0672601688411	0.999916	0.995316	0.925244	1.0	1.0
1.848e-07	0.000126400943794	0.189872	2.4e-05	0.001136	0.0001	8.79120879097e-05	0.00996428571429	0.0668140189307	0.99992	0.995316	0.925548	0.999998	1.0
1.849e-07	0.000115822391627	0.189946	2.2e-05	0.001076	8.74999999997e-05	0.0	0.00987619047619	0.0660035814786	0.999906	0.995264	0.925822	1.0	1.0
1.85e-07	0.000126599639191	0.189574	2.4e-05	0.00112	0.0001125	0.0	0.010030952381	0.066107955999	0.999892	0.995286	0.9254	0.999998	1.0
1.851e-07	0.00011593836295	0.189756	2.2e-05	0.001152	0.0001	0.0	0.00998333333333	0.0662471220261	0.999892	0.995324	0.925844	0.999998	1.0
1.852e-07	9.4777746185e-05	0.189918	1.8e-05	0.001096	7.50000000001e-05	0.0	0.0099119047619	0.0660588385776	0.999896	0.99539	0.926076	0.999996	1.0
1.853e-07	0.000115794349236	0.189992	2.2e-05	0.001152	0.0001	8.79120879097e-05	0.0101738095238	0.066310565362	0.999888	0.99541	0.925852	0.999998	1.0
1.854e-07	7.35471805161e-05	0.190354	1.4e-05	0.00112	5e-05	8.79120879097e-05	0.00998095238095	0.0652770529547	0.999914	0.995552	0.926174	1.0	1.0
1.855e-07	6.31891567408e-05	0.189906	1.2e-05	0.00108	5e-05	8.79120879097e-05	0.00994285714286	0.0644891276541	0.9999	0.99547	0.926196	0.999998	1.0
1.856e-07	6.31771804025e-05	0.189942	1.2e-05	0.001032	5e-05	0.0	0.00958333333333	0.0644870810949	0.999912	0.995568	0.928048	0.999998	1.0
1.857e-07	0.000126355691271	0.18994	2.4e-05	0.001184	0.0001125	0.0	0.00971666666667	0.064699923254	0.999914	0.995546	0.927574	1.0	1.0
1.858e-07	0.000179519942554	0.189394	3.4e-05	0.001076	0.00015	8.79120879097e-05	0.00964761904762	0.0643028907649	0.999926	0.995618	0.927622	0.999998	1.0
1.859e-07	0.00014777909137	0.189472	2.8e-05	0.001048	0.000125	8.79120879097e-05	0.00957142857143	0.0648902532617	0.999916	0.995602	0.92754	1.0	1.0
1.86e-07	0.000105460758052	0.189644	2e-05	0.00104	0.0001	8.79120879097e-05	0.00960952380952	0.0652422614479	0.999912	0.995694	0.927572	1.0	1.0
1.861e-07	5.27220388664e-05	0.189674	9.99999999995e-06	0.001	3.74999999997e-05	0.0	0.00963333333333	0.0643520081862	0.99991	0.995614	0.928814	0.999998	1.0
1.862e-07	8.44371734657e-05	0.18949	1.6e-05	0.001004	6.24999999997e-05	0.0	0.00944761904762	0.0646835507803	0.999906	0.995754	0.928864	0.999998	1.0
1.863e-07	0.000105857071782	0.188934	2e-05	0.001064	6.24999999997e-05	0.0	0.00952619047619	0.0638751598874	0.999922	0.995846	0.928566	0.999998	1.0
1.864e-07	7.41674701474e-05	0.188762	1.4e-05	0.001052	5e-05	0.0	0.00943095238095	0.0632796111537	0.999916	0.995798	0.928458	0.999998	1.0
1.865e-07	0.000106073784925	0.188548	2e-05	0.001072	0.0001	0.0	0.00970476190476	0.0639672550524	0.999914	0.99578	0.92841	0.999998	1.0
1.866e-07	0.000147829025173	0.189408	2.8e-05	0.001028	0.0001125	0.0	0.00949047619048	0.0639897672039	0.99992	0.995672	0.927942	1.0	1.0
1.867e-07	0.000137103323173	0.189638	2.6e-05	0.001012	8.74999999997e-05	8.79120879097e-05	0.00950952380952	0.0634249168585	0.99991	0.995648	0.92851	0.999998	1.0
1.868e-07	0.000137295904357	0.189372	2.6e-05	0.00104	0.000125	0.0	0.00933571428571	0.0631506779227	0.999918	0.995664	0.92907	1.0	1.0
1.869e-07	0.000127134805272	0.188776	2.4e-05	0.001024	0.0001	8.79120879097e-05	0.00931904761905	0.062931696086	0.999938	0.995776	0.930074	1.0	1.0
1.87e-07	0.000201557295313	0.188532	3.8e-05	0.001128	0.00015	0.0	0.00950476190476	0.062858019954	0.99993	0.995642	0.929514	0.999998	1.0
1.871e-07	0.000159060061079	0.188608	3e-05	0.001228	0.00015	0.0	0.00942380952381	0.062334100793	0.999926	0.995758	0.930254	0.999996	1.0
1.872e-07	0.00015859086728	0.189166	3e-05	0.001088	0.0001125	0.0	0.00920714285714	0.0628375543617	0.99992	0.995812	0.930194	0.999998	1.0
1.873e-07	0.000169167168882	0.189162	3.2e-05	0.001208	0.000125	0.0	0.00931666666667	0.0619861857252	0.999918	0.99587	0.93032	0.999998	1.0
1.874e-07	0.000137641877012	0.188896	2.6e-05	0.001072	0.0001	0.0	0.00910238095238	0.0623197748785	0.999904	0.99588	0.930076	0.999998	1.0
1.875e-07	0.000116155056441	0.189402	2.2e-05	0.000972	6.24999999997e-05	0.0	0.00906904761905	0.061413149143	0.999922	0.996002	0.930846	0.999998	1.0
1.876e-07	0.000180751073874	0.188104	3.4e-05	0.001064	0.0001125	0.0	0.00918333333333	0.0611020721412	0.999936	0.995964	0.931262	0.999994	1.0
1.877e-07	0.000191456773315	0.188032	3.6e-05	0.000968	0.000125	0.0	0.00901428571429	0.0613640317217	0.99992	0.99582	0.931374	0.999994	1.0
1.878e-07	0.000137935425	0.188494	2.6e-05	0.001	8.74999999997e-05	0.0	0.00916428571429	0.061136863648	0.999916	0.995926	0.930776	0.999996	1.0
1.879e-07	0.000222792760296	0.188516	4.2e-05	0.001088	0.0001625	0.0	0.00911666666667	0.0605904323356	0.999942	0.995998	0.931242	1.0	1.0
1.88e-07	0.000201160377758	0.188904	3.8e-05	0.00104	0.000125	0.0	0.00899523809524	0.0603407521105	0.999952	0.996032	0.932432	1.0	1.0
1.881e-07	0.000116437848652	0.188942	2.2e-05	0.000956	7.50000000001e-05	0.0	0.0089880952381	0.0598741366078	0.999942	0.996092	0.932928	1.0	1.0
1.882e-07	0.000105864916367	0.18892	2e-05	0.000956	5e-05	0.0	0.00879761904762	0.06028958813	0.99994	0.99617	0.933772	1.0	1.0
1.883e-07	0.00014842457911	0.188648	2.8e-05	0.001056	0.0001375	0.0	0.00873571428571	0.0603284727552	0.999952	0.996208	0.934012	1.0	1.0
1.884e-07	0.000190550797667	0.188926	3.6e-05	0.000988	0.000125	0.0	0.00885952380952	0.0598659503709	0.99996	0.996202	0.933578	1.0	1.0
1.885e-07	0.000137698736349	0.188818	2.6e-05	0.001004	7.50000000001e-05	0.0	0.0087119047619	0.0594013814275	0.999956	0.996224	0.934396	1.0	1.0
1.886e-07	0.000127693535515	0.18795	2.4e-05	0.000944	5e-05	0.0	0.0086	0.0593829623945	0.999944	0.996254	0.934094	1.0	1.0
1.887e-07	0.000105906399924	0.188846	2e-05	0.000996	7.50000000001e-05	0.0	0.00872142857143	0.0589306728063	0.999952	0.996408	0.934394	1.0	1.0
1.888e-07	0.000126961287388	0.189034	2.4e-05	0.000904	6.24999999997e-05	0.0	0.0089	0.0593645433615	0.999936	0.99618	0.934094	1.0	1.0
1.889e-07	0.000126974721449	0.189014	2.4e-05	0.00084	8.74999999997e-05	0.0	0.00877857142857	0.0594545919673	0.999944	0.9962	0.934572	1.0	1.0
1.89e-07	0.000106020928531	0.188642	2e-05	0.000944	8.74999999997e-05	0.0	0.00879523809524	0.0590759785111	0.999948	0.996272	0.933958	1.0	1.0
1.891e-07	9.53581759038e-05	0.188762	1.8e-05	0.000952	8.74999999997e-05	0.0	0.0085119047619	0.0585807111793	0.999938	0.996258	0.934716	1.0	1.0
1.892e-07	0.000116700969679	0.188516	2.2e-05	0.000984	7.50000000001e-05	0.0	0.0086119047619	0.0593809158353	0.999948	0.99617	0.934836	0.999998	1.0
1.893e-07	0.000137936888568	0.188492	2.6e-05	0.001032	7.50000000001e-05	0.0	0.00865476190476	0.0589224865695	0.999932	0.996212	0.934726	1.0	1.0
1.894e-07	0.000180507331783	0.188358	3.4e-05	0.00108	0.0001125	0.0	0.00834285714286	0.05860526989	0.999944	0.996306	0.934812	1.0	1.0
1.895e-07	0.000106043414174	0.188602	2e-05	0.000948	6.24999999997e-05	0.0	0.0083380952381	0.05768431824	0.99995	0.996228	0.936326	1.0	1.0
1.896e-07	0.000116683638832	0.188544	2.2e-05	0.00096	0.0001	0.0	0.00834047619048	0.0576679457662	0.999928	0.99623	0.935948	1.0	1.0
1.897e-07	8.50602332778e-05	0.188102	1.6e-05	0.000916	7.50000000001e-05	0.0	0.00840714285714	0.0582164236378	0.99993	0.996104	0.93573	1.0	1.0
1.898e-07	0.000137660824906	0.18887	2.6e-05	0.000968	0.0001125	0.0	0.00820952380952	0.0581120491174	0.999946	0.996186	0.936	1.0	1.0
1.899e-07	0.000116379948793	0.189036	2.2e-05	0.000892	8.74999999997e-05	0.0	0.00814761904762	0.0572831926324	0.999954	0.996366	0.937076	1.0	1.0
1.9e-07	0.000159460809848	0.188134	3e-05	0.000916	7.50000000001e-05	0.0	0.00817142857143	0.0572238424149	0.999934	0.99625	0.936892	1.0	1.0
1.901e-07	0.000211637972085	0.189002	4e-05	0.000988	0.0001625	0.0	0.00817380952381	0.058200051164	0.999946	0.996206	0.936506	1.0	1.0
1.902e-07	0.000148990060235	0.187932	2.8e-05	0.000964	0.0001125	0.0	0.00817142857143	0.0568063443336	0.999926	0.99639	0.936558	1.0	1.0
1.903e-07	0.000138808806885	0.187308	2.6e-05	0.000896	0.0001	0.0	0.00818095238095	0.0560511639806	0.999902	0.996452	0.938356	1.0	1.0
1.904e-07	0.000148852242884	0.188106	2.8e-05	0.00092	0.0001	0.0	0.00783333333333	0.0564686620619	0.999928	0.996434	0.938594	1.0	1.0
1.905e-07	0.000148660989233	0.188348	2.8e-05	0.000928	0.0001	0.0	0.00802380952381	0.0557912509593	0.999926	0.996496	0.93825	1.0	1.0
1.906e-07	0.000127641921862	0.188026	2.4e-05	0.000976	6.24999999997e-05	0.0	0.00805238095238	0.0560593502174	0.999934	0.99665	0.938678	1.0	1.0
1.907e-07	0.000106639366989	0.187548	2e-05	0.000896	5e-05	0.0	0.00807857142857	0.0552693783576	0.999938	0.996588	0.939474	1.0	1.0
1.908e-07	0.000117264538137	0.18761	2.2e-05	0.000936	5e-05	0.0	0.00791428571429	0.0542072141213	0.999934	0.996706	0.94071	1.0	1.0
1.909e-07	0.000138396516666	0.187866	2.6e-05	0.000868	6.24999999997e-05	0.0	0.00777142857143	0.0541662829368	0.999942	0.996632	0.94042	1.0	1.0
1.91e-07	0.000127911314822	0.18763	2.4e-05	0.000816	7.50000000001e-05	8.79120879097e-05	0.00784761904762	0.0547966231773	0.999952	0.996596	0.939706	1.0	1.0
1.911e-07	5.33515439934e-05	0.187436	9.99999999995e-06	0.000796	3.74999999997e-05	0.0	0.00794761904762	0.0553287285751	0.999956	0.996622	0.939574	0.999998	1.0
1.912e-07	6.41423104061e-05	0.187084	1.2e-05	0.000824	7.50000000001e-05	0.0	0.00781904761905	0.0556398055769	0.999964	0.996664	0.939206	1.0	1.0
1.913e-07	9.6014338141e-05	0.187472	1.8e-05	0.000904	3.74999999997e-05	0.0	0.00788571428571	0.055171143515	0.999954	0.996704	0.939144	1.0	1.0
1.914e-07	0.000116843525275	0.188286	2.2e-05	0.000984	5e-05	0.0	0.00800238095238	0.0552038884625	0.99996	0.996672	0.938684	1.0	1.0
1.915e-07	0.000127660932563	0.187998	2.4e-05	0.000992	5e-05	0.0	0.00796428571429	0.0547372729598	0.99996	0.996658	0.939252	1.0	1.0
1.916e-07	9.58109330918e-05	0.18787	1.8e-05	0.00086	6.24999999997e-05	0.0	0.00796428571429	0.0546349449987	0.999952	0.996668	0.939738	0.999998	1.0
1.917e-07	9.65458056209e-05	0.18644	1.8e-05	0.0009	6.24999999997e-05	0.0	0.00789761904762	0.055005372218	0.99996	0.996586	0.93969	1.0	1.0
1.918e-07	0.000128397175262	0.18692	2.4e-05	0.000816	7.50000000001e-05	0.0	0.00770238095238	0.0543238679969	0.999958	0.996634	0.940016	1.0	1.0
1.919e-07	9.66432575219e-05	0.186252	1.8e-05	0.000816	6.24999999997e-05	0.0	0.0075380952381	0.0542911230494	0.999948	0.996636	0.940222	1.0	1.0
1.92e-07	0.000107332989868	0.186336	2e-05	0.000824	5e-05	0.0	0.00783571428571	0.054076234331	0.999954	0.996614	0.94053	1.0	1.0
1.921e-07	8.57072454764e-05	0.186682	1.6e-05	0.000764	3.74999999997e-05	0.0	0.00755476190476	0.0535318495779	0.999938	0.996666	0.94108	1.0	1.0
1.922e-07	0.000117832313905	0.186706	2.2e-05	0.000752	8.74999999997e-05	0.0	0.00755714285714	0.0529956510617	0.999938	0.996676	0.941396	0.999998	1.0
1.923e-07	7.49103750867e-05	0.18689	1.4e-05	0.000808	5e-05	0.0	0.00757380952381	0.0530734203121	0.999948	0.996824	0.94189	0.999998	1.0
1.924e-07	0.000118170294136	0.186172	2.2e-05	0.000808	0.0001	0.0	0.00743095238095	0.0532719365567	0.999934	0.996788	0.941844	0.999998	1.0
1.925e-07	7.51572934783e-05	0.186276	1.4e-05	0.000768	5e-05	0.0	0.0074880952381	0.0525904323356	0.999948	0.996838	0.9422	1.0	1.0
1.926e-07	7.46388015139e-05	0.18757	1.4e-05	0.000812	5e-05	0.0	0.0076	0.0530938859043	0.999954	0.996854	0.942058	1.0	1.0
1.927e-07	7.47911190886e-05	0.187188	1.4e-05	0.000776	1.24999999997e-05	0.0	0.00739047619048	0.0526804809414	0.999934	0.996966	0.942816	1.0	1.0
1.928e-07	0.000117745284836	0.186844	2.2e-05	0.000792	6.24999999997e-05	0.0	0.00749761904762	0.0524226144794	0.999946	0.99694	0.943348	1.0	1.0
1.929e-07	8.55898747179e-05	0.186938	1.6e-05	0.000804	3.74999999997e-05	0.0	0.00749285714286	0.0526252238424	0.99993	0.99693	0.942406	1.0	1.0
1.93e-07	6.43066139353e-05	0.186606	1.2e-05	0.00082	3.74999999997e-05	0.0	0.0075880952381	0.0522834484523	0.99995	0.996988	0.942726	1.0	1.0
1.931e-07	8.56283515473e-05	0.186854	1.6e-05	0.000856	8.74999999997e-05	0.0	0.00750952380952	0.0515385008954	0.999958	0.99713	0.943332	1.0	1.0
1.932e-07	9.61004570109e-05	0.187304	1.8e-05	0.000804	6.24999999997e-05	0.0	0.00728095238095	0.0515180353031	0.99996	0.997072	0.943462	1.0	1.0
1.933e-07	0.000117482457733	0.187262	2.2e-05	0.000708	8.74999999997e-05	0.0	0.00712619047619	0.0520890253262	0.999944	0.997016	0.94348	1.0	1.0
1.934e-07	8.5430838397e-05	0.187286	1.6e-05	0.00076	6.24999999997e-05	0.0	0.00727619047619	0.0509040675365	0.999946	0.996984	0.944564	1.0	1.0
1.935e-07	8.5529480943e-05	0.18707	1.6e-05	0.000812	6.24999999997e-05	0.0	0.00731428571429	0.0518516244564	0.999946	0.99695	0.943442	0.999998	1.0
1.936e-07	7.47136864798e-05	0.187382	1.4e-05	0.000884	5e-05	0.0	0.00727380952381	0.0517411102584	0.99994	0.99695	0.943822	1.0	1.0
1.937e-07	4.28940623895e-05	0.186506	8.00000000001e-06	0.00086	2.5e-05	0.0	0.00716904761905	0.0514811972371	0.999946	0.99706	0.943956	1.0	1.0
1.938e-07	3.21096007704e-05	0.18686	5.99999999995e-06	0.00082	2.5e-05	0.0	0.00721904761905	0.051470964441	0.999952	0.997056	0.94433	1.0	1.0
1.939e-07	5.32640190896e-05	0.187744	9.99999999995e-06	0.000824	3.74999999997e-05	0.0	0.0070119047619	0.0510821181888	0.999966	0.997108	0.945084	1.0	1.0
1.94e-07	9.62546255693e-05	0.187004	1.8e-05	0.000912	7.50000000001e-05	0.0	0.00703571428571	0.050328984395	0.99996	0.997184	0.94521	1.0	1.0
1.941e-07	0.000107058357511	0.186814	2e-05	0.000792	0.0001125	0.0	0.00713095238095	0.0503514965464	0.999958	0.997218	0.94501	1.0	1.0
1.942e-07	7.48735172367e-05	0.186982	1.4e-05	0.000748	7.50000000001e-05	0.0	0.00721904761905	0.0501509337426	0.999966	0.9972	0.94478	1.0	1.0
1.943e-07	0.000106910708177	0.187072	2e-05	0.000796	8.74999999997e-05	0.0	0.00700952380952	0.0499094397544	0.999954	0.99723	0.945374	1.0	1.0
1.944e-07	0.00014932855482	0.187506	2.8e-05	0.000812	0.0001125	0.0	0.00710952380952	0.0500260936301	0.99995	0.997136	0.94564	1.0	1.0
1.945e-07	8.53096741171e-05	0.187552	1.6e-05	0.000708	8.74999999997e-05	0.0	0.00682142857143	0.0494162189818	0.999966	0.997268	0.946146	1.0	1.0
1.946e-07	7.4743203707e-05	0.187308	1.4e-05	0.000732	3.74999999997e-05	0.0	0.00685476190476	0.0497927858787	0.999974	0.997152	0.945384	1.0	1.0
1.947e-07	9.62762486493e-05	0.186962	1.8e-05	0.000704	8.74999999997e-05	0.0	0.00694047619048	0.0504333589153	0.999976	0.997098	0.945342	1.0	1.0
1.948e-07	8.58617839933e-05	0.186346	1.6e-05	0.000772	5e-05	0.0	0.00702619047619	0.0500035814786	0.999964	0.997216	0.945502	1.0	1.0
1.949e-07	5.3448497028e-05	0.187096	9.99999999995e-06	0.00068	3.74999999997e-05	0.0	0.00680714285714	0.0495635712458	0.99996	0.997188	0.94551	1.0	1.0
1.95e-07	8.56182709391e-05	0.186876	1.6e-05	0.00076	6.24999999997e-05	0.0	0.00664761904762	0.04910514198	0.99997	0.997214	0.94596	1.0	1.0
1.951e-07	0.00010709963479	0.186742	2e-05	0.000732	6.24999999997e-05	0.0	0.00655476190476	0.0482169352776	0.999972	0.997338	0.94736	1.0	1.0
1.952e-07	0.000129122504977	0.18587	2.4e-05	0.000712	5e-05	0.0	0.00638571428571	0.0483151701202	0.99997	0.997366	0.946982	1.0	1.0
1.953e-07	0.000118129684916	0.186236	2.2e-05	0.000696	8.74999999997e-05	0.0	0.0066380952381	0.0486733179841	0.999968	0.99735	0.94629	1.0	1.0
1.954e-07	8.57458279296e-05	0.186598	1.6e-05	0.000692	5e-05	0.0	0.00675476190476	0.0485280122794	0.99995	0.997324	0.946622	1.0	1.0
1.955e-07	9.6747145959e-05	0.186052	1.8e-05	0.000764	6.24999999997e-05	0.0	0.00680952380952	0.0482783320542	0.999952	0.997426	0.946504	1.0	1.0
1.956e-07	7.55825253199e-05	0.185228	1.4e-05	0.000752	5e-05	0.0	0.00652380952381	0.0491317472499	0.999964	0.997344	0.946634	1.0	1.0
1.957e-07	0.000118871370371	0.185074	2.2e-05	0.000724	0.0001125	0.0	0.00645476190476	0.0493752877974	0.999968	0.997344	0.946046	1.0	1.0
1.958e-07	0.000107289230307	0.186412	2e-05	0.000688	0.0001	0.0	0.00641666666667	0.0484911742134	0.99997	0.997354	0.946658	1.0	1.0
1.959e-07	8.58691568723e-05	0.18633	1.6e-05	0.000716	8.74999999997e-05	0.0	0.00604761904762	0.0476070606293	0.999976	0.997474	0.948262	1.0	1.0
1.96e-07	7.51871623289e-05	0.186202	1.4e-05	0.000708	7.50000000001e-05	0.0	0.00631428571429	0.0481534919417	0.99997	0.99746	0.947628	0.999998	1.0
1.961e-07	9.65996908808e-05	0.186336	1.8e-05	0.000656	0.0001	0.0	0.0063619047619	0.0470667689946	0.999972	0.997472	0.948728	1.0	1.0
1.962e-07	9.66609028126e-05	0.186218	1.8e-05	0.0006	0.0001	0.0	0.00622619047619	0.0473942184702	0.99998	0.997384	0.948692	1.0	1.0
1.963e-07	8.58433573338e-05	0.186386	1.6e-05	0.00064	8.74999999997e-05	0.0	0.00636904761905	0.0481739575339	0.999978	0.997484	0.947844	1.0	1.0
1.964e-07	0.000107376785139	0.18626	2e-05	0.000628	8.74999999997e-05	0.0	0.00645714285714	0.0475313379381	0.999974	0.997528	0.948072	0.999998	1.0
1.965e-07	5.37062696697e-05	0.186198	9.99999999995e-06	0.000648	5e-05	0.0	0.00640952380952	0.0474351496546	0.99998	0.997582	0.948282	1.0	1.0
1.966e-07	0.000107762104378	0.185594	2e-05	0.000672	7.50000000001e-05	0.0	0.0063119047619	0.047171143515	0.999978	0.997576	0.948944	1.0	1.0
1.967e-07	6.45494448748e-05	0.185904	1.2e-05	0.000592	3.74999999997e-05	0.0	0.00618095238095	0.0465858275774	0.999976	0.9975	0.949992	1.0	1.0
1.968e-07	5.40382807178e-05	0.185054	9.99999999995e-06	0.000616	1.24999999997e-05	0.0	0.00611666666667	0.0460619084165	0.99997	0.997632	0.950056	1.0	1.0
1.969e-07	7.51451912443e-05	0.186306	1.4e-05	0.000552	2.5e-05	0.0	0.00634523809524	0.0462276797135	0.999962	0.997542	0.94917	1.0	1.0
1.97e-07	0.00011848979372	0.18567	2.2e-05	0.000624	7.50000000001e-05	0.0	0.00634761904762	0.0459247889486	0.999962	0.997592	0.949476	1.0	1.0
1.971e-07	6.46997929607e-05	0.185472	1.2e-05	0.000636	2.5e-05	0.0	0.00638095238095	0.0465448963929	0.999962	0.997654	0.9495	1.0	1.0
1.972e-07	8.64705945935e-05	0.185034	1.6e-05	0.000668	6.24999999997e-05	0.0	0.00643095238095	0.0457344589409	0.999958	0.997618	0.95003	1.0	1.0
1.973e-07	7.53717442096e-05	0.185746	1.4e-05	0.000668	3.74999999997e-05	0.0	0.00611428571429	0.0455727807623	0.99996	0.997544	0.95027	1.0	1.0
1.974e-07	8.61502676044e-05	0.185722	1.6e-05	0.000672	3.74999999997e-05	0.0	0.00605238095238	0.0455952929138	0.99996	0.997568	0.950978	1.0	1.0
1.975e-07	8.58037667854e-05	0.186472	1.6e-05	0.000604	6.24999999997e-05	0.0	0.00613333333333	0.04521053978	0.999968	0.997674	0.950878	1.0	1.0
1.976e-07	0.000118170294136	0.186172	2.2e-05	0.000664	7.50000000001e-05	0.0	0.00595476190476	0.0455727807623	0.999954	0.99758	0.951034	1.0	1.0
1.977e-07	9.69629063013e-05	0.185638	1.8e-05	0.000684	5e-05	0.0	0.00607619047619	0.0454745459197	0.999966	0.997648	0.951	1.0	1.0
1.978e-07	7.51072961371e-05	0.1864	1.4e-05	0.000664	5e-05	0.0	0.0061119047619	0.0451082118189	0.999962	0.997648	0.951548	1.0	1.0
